Plot_ID,Tree_species,Species_code,Species,Origin,Site_index,Stand_age,Height,DBH,Tree_density,Growing_stock,AGB,Temp_annual,Precip_annual,CEC_Soil
3272,Betula spp,besp,birch,Natural,7,65,20.3,20.7,686,200,152.1,-0.3874999483426412,479,39.5
3273,Betula spp,besp,birch,Natural,7,75,20.6,20.9,660,196,146.20000000000002,-0.3874999483426412,479,39.5
3274,Betula spp,besp,birch,Natural,7,20,9.5,7.5,3620,77,56.7,-0.1208333671092987,548,36.5
3275,Betula spp,besp,birch,Natural,7,30,13.5,11.2,2000,127,92.39999999999999,-0.1208333671092987,548,36.5
3276,Betula spp,besp,birch,Natural,6,40,16.7,15,1277,173,120.69999999999999,-0.1208333671092987,548,36.5
3277,Betula spp,besp,birch,Natural,6,50,19,18.3,950,213,146.1,-0.1208333671092987,548,36.5
3278,Betula spp,besp,birch,Natural,6,60,21,21,765,246,168.1,-0.1208333671092987,548,36.5
3279,Betula spp,besp,birch,Natural,6,70,22.5,23.4,647,274,183.2,-0.1208333671092987,548,36.5
3280,Betula spp,besp,birch,Natural,8,20,7.7,6,5020,57,42.1,-0.1208333671092987,548,36.5
3281,Betula spp,besp,birch,Natural,8,30,11.3,9,2780,98,69.30000000000001,-0.1208333671092987,548,36.5
3282,Betula spp,besp,birch,Natural,7,40,14,11.9,1820,134,92.30000000000001,-0.1208333671092987,548,36.5
3283,Betula spp,besp,birch,Natural,7,50,16.1,14.5,1352,166,109.89999999999999,-0.1208333671092987,548,36.5
3284,Betula spp,besp,birch,Natural,7,60,17.8,16.4,1132,193,125.4,-0.1208333671092987,548,36.5
3285,Betula spp,besp,birch,Natural,7,70,19.2,18.3,951,215,139.1,-0.1208333671092987,548,36.5
3286,Betula spp,besp,birch,Natural,8,80,20.2,20,822,232,154.4,-0.1208333671092987,548,36.5
3287,Betula spp,besp,birch,Natural,8,90,21,21.1,750,244,157,-0.1208333671092987,548,36.5
3288,Betula spp,besp,birch,Natural,8,100,21.5,21.9,709,253,161,-0.1208333671092987,548,36.5
3289,Betula spp,besp,birch,Natural,7,20,9.5,9.5,1828,62,55.8,-0.1208333671092987,548,36.5
3290,Betula spp,besp,birch,Natural,7,30,13.5,13.4,1120,102,77.9,-0.1208333671092987,548,36.5
3291,Betula spp,besp,birch,Natural,6,40,16.7,17.4,760,138,101.1,-0.1208333671092987,548,36.5
3292,Betula spp,besp,birch,Natural,6,50,19,20.7,595,170,122.39999999999999,-0.1208333671092987,548,36.5
3293,Betula spp,besp,birch,Natural,6,60,21,23.6,485,197,126.2,-0.1208333671092987,548,36.5
3294,Betula spp,besp,birch,Natural,6,70,22.5,25.8,424,219,130.89999999999998,-0.1208333671092987,548,36.5
3295,Betula spp,besp,birch,Natural,7,80,23.6,27.8,379,237,133.20000000000002,-0.1208333671092987,548,36.5
3296,Betula spp,besp,birch,Natural,7,90,24.5,28.9,360,250,136.9,-0.1208333671092987,548,36.5
3297,Betula spp,besp,birch,Natural,7,100,25.1,30.2,334,259,137.6,-0.1208333671092987,548,36.5
3298,Betula spp,besp,birch,Natural,8,55,17.5,16.4,1379,188,117.8,-0.5833333060145378,460,37.5
3299,Betula spp,besp,birch,Natural,6,40,16,11,1764,159,78.5,-0.5833333060145378,460,37.5
3300,Betula spp,besp,birch,Natural,7,30,13.4,10.5,1880,121,63.6,-0.5833333060145378,460,37.5
3301,Betula spp,besp,birch,Natural,6,29,15,13.5,1016,111,58.3,-0.5833333060145378,460,37.5
3302,Betula spp,besp,birch,Natural,7,25,11,8,1990,105,60.9,-0.5833333060145378,460,37.5
